symbol,date,buy_time,sell_time,profit,buy_RSI,sell_RSI,buy_MACD,sell_MACD,buy_ATR,sell_ATR
PLAB,2025-03-04,10:15:00,15:20:00,0.8550014495849609,37.87667247285967,73.94625440600983,-0.12048800665770543,0.0730720950718009,0.11931586654452045,0.05951768235943505
PLAB,2025-03-05,09:30:00,15:55:00,0.6849994659423828,43.99573392645566,64.61732056682474,-0.007837980950487378,0.03544604207299429,0.08886845647273563,0.05926781099478202
PLAB,2025-03-06,09:30:00,10:40:00,0.8050003051757812,32.854513719104986,68.06948351593542,0.004754934311755221,0.11291324674972003,0.08860577544904702,0.10031605848095322
PLAB,2025-03-07,09:35:00,15:50:00,0.7999992370605469,43.91261284436373,60.48691709548526,0.011430463670890845,0.029191459260843544,0.08262146040147553,0.05475774231320328
SLE,2025-02-11,10:30:00,10:45:00,0.009900033473968506,44.517585098012724,47.819659350139304,,,0.013033316645637807,0.012809510704804284
SLE,2025-02-12,12:15:00,12:45:00,0.02409994602203369,36.5401034313881,50.4799114638272,-0.005530833602128582,-0.003935622035328712,0.009780021948340689,0.008865812861819939
SLE,2025-02-13,15:00:00,15:40:00,0.03789997100830078,41.55698628946332,64.92810313855767,-0.0020043497458731574,0.0028932284942103648,0.006553760782775474,0.007693662696479496
SLE,2025-02-14,10:35:00,15:00:00,0.034900009632110596,42.12361915643596,57.4784893470789,0.003980635492598417,0.0029822764447339223,0.00686239725402181,0.009707722449901467
SLE,2025-02-18,09:30:00,09:50:00,0.05740004777908325,42.456614865987525,62.04572823107374,0.0005245502159457738,0.0035563698684459855,0.010964312429725452,0.012503905152427388
SLE,2025-02-19,09:45:00,10:10:00,0.02490001916885376,38.13895326829175,48.477165671942316,-0.003169342749293036,-0.0032752465958473254,0.010351355267096199,0.01060244532941829
SLE,2025-02-20,10:10:00,12:50:00,0.024300038814544678,46.593753181497426,57.94499599797452,-0.0018295563237639145,0.0033596948167722296,0.007987055222713523,0.0073118748066786764
SLE,2025-02-21,12:10:00,13:00:00,0.07889997959136963,32.13386698457642,55.10570834531179,-0.010990309973696544,-0.005244468160286897,0.017165033098162103,0.016934293624438476
SLE,2025-02-24,09:50:00,10:50:00,0.05330002307891846,37.361556820449046,53.9321446437375,-0.004762394248949753,-0.0038660073448401056,0.01648319642181775,0.014692790920306535
SLE,2025-02-25,10:35:00,10:55:00,0.04899999499320984,34.6897862049347,53.35250732177148,-0.013107561009541135,-0.010719608939168623,0.014364523240258735,0.016082342848613724
SLE,2025-02-26,09:55:00,12:45:00,0.03620001673698425,38.72325806507163,53.88822957525752,-0.011208879550741235,-0.0013132831375597398,0.01715697949819498,0.009550911628582145
SLE,2025-02-27,10:50:00,11:25:00,0.04360002279281616,34.819907833037306,57.96363979115249,-0.0032438853154341807,-0.0018932052165536173,0.00922716352824893,0.011026484331655107
SLE,2025-02-28,14:25:00,15:30:00,0.07340002059936523,38.80166907531418,58.38739969418323,-0.005695306019633972,-0.002266227078166816,0.015994551734166303,0.017383192470181406
SLE,2025-03-03,15:00:00,15:10:00,0.037100017070770264,36.21917467631865,48.270299930754305,-0.006842066275086489,-0.006302236747244339,0.013253678220653178,0.014956988138518684
SLE,2025-03-04,11:25:00,12:25:00,0.147599995136261,33.61159633584469,77.32029864953425,-0.016714410616522846,0.0021327231579214567,0.010854253199342285,0.025022471454726795
SLE,2025-03-05,10:00:00,11:35:00,0.07240000367164612,35.588120826090446,62.17354422704339,-0.005294198433213271,0.008002415771741656,0.012654354234852238,0.015295448968795994
SLE,2025-03-06,09:55:00,11:40:00,0.01979997754096985,35.86622509067808,51.108517834981,-0.009469306825926116,-0.004840066937711662,0.009386430698280577,0.0070024725873488085
SLE,2025-03-07,13:00:00,15:30:00,0.02709999680519104,31.208723699609394,74.46806567179074,-0.004607178978918158,0.0049863065224643455,0.001964453356062904,0.0021377188128896
CLLS,2025-02-11,10:10:00,11:05:00,0.029999971389770508,33.29102609980533,51.95139583661024,-0.004510565039953729,-0.0033917716646651996,0.010407247366382558,0.010200434390209361
CLLS,2025-02-12,09:50:00,11:30:00,0.029999971389770508,38.1998919368056,59.076725899177994,-0.0033875189253240734,-0.00072205502479461,0.00601437851776893,0.008530719586216104
CLLS,2025-02-13,13:40:00,15:05:00,0.06970000267028809,41.24482269950431,62.264983616091854,-0.00260252477977696,0.0018932547445456027,0.01538795497596073,0.013947184217693354
CLLS,2025-02-14,15:20:00,15:55:00,0.028099894523620605,41.41950851348251,56.59971965636122,-0.005085861963529226,-0.0030753548122073315,0.011035577940688159,0.01012785394885368
CLLS,2025-02-18,10:05:00,10:35:00,0.10000002384185791,42.66699799376999,73.62624094975241,-0.004411026768900594,0.0035660795614667062,0.010297059399082863,0.015970425417182438
CLLS,2025-02-19,09:30:00,12:10:00,0.05520009994506836,38.12707264081634,58.44761309743641,-0.001383775294311551,0.005982256414173159,0.013143316763511782,0.013267791157143018
CLLS,2025-02-20,09:40:00,14:15:00,0.07130002975463867,40.33512144423224,62.496784165605725,-0.008464213955635458,0.010202289063558467,0.017561347679568986,0.010851932124088604
CLLS,2025-02-21,09:45:00,09:50:00,0.020000100135803223,40.79616326405529,50.03536838997641,-0.0024058901683456924,-0.0020291216581833638,0.01339061281248133,0.013862719049861466
CLLS,2025-02-24,11:10:00,11:30:00,0.03849995136260986,36.49242360429524,63.19055785517593,-0.006919904962463308,-0.001521648490144134,0.006973113989245306,0.008633341735089135
CLLS,2025-02-25,10:25:00,10:50:00,0.07500004768371582,30.227758999318116,54.24815023772675,-0.013816571544015943,-0.01451143561851187,0.026735882449521024,0.025453936127308157
CLLS,2025-02-26,11:20:00,11:40:00,0.01700007915496826,52.78573773768771,58.3126953598258,0.008798143883373744,0.009358994826352385,0.012466988394683754,0.012790780591846934
CLLS,2025-02-27,11:15:00,13:10:00,0.02929997444152832,33.08660727147682,52.49590100011364,-0.014212002122303558,-0.007474010505804873,0.009005031329453435,0.007582233556013724
CLLS,2025-02-28,14:10:00,15:45:00,0.03990006446838379,28.500052520701235,51.491387394189715,-0.018029899113372938,-0.016291893252470047,0.01143355157830757,0.011741680484907143
