Symbol,Date,Buy Price,Sell Price,Profit,Profit (%)
FIGS,2025-02-28,5.090000152587891,4.570000171661377,-0.5199999809265137,-10.216109338663417
MBUU,2025-02-03,36.900001525878906,35.88999938964844,-1.0100021362304688,-2.7371330473309836
MBUU,2025-02-04,36.0,37.290000915527344,1.2900009155273438,3.5833358764648438
MBUU,2025-02-05,37.41999816894531,38.45000076293945,1.0300025939941406,2.7525458161270975
MBUU,2025-02-11,37.31999969482422,37.439998626708984,0.11999893188476562,0.32154054894434486
MBUU,2025-02-12,35.95750045776367,36.439998626708984,0.4824981689453125,1.3418568109651101
MBUU,2025-02-13,36.347999572753906,36.209999084472656,-0.13800048828125,-0.37966460301351435
MBUU,2025-02-27,34.33000183105469,33.59000015258789,-0.7400016784667969,-2.1555538566776202
MBUU,2025-02-28,33.845001220703125,33.45000076293945,-0.3950004577636719,-1.1670865519781648
SNCRL,2025-02-04,24.79990005493164,24.79990005493164,0.0,0.0
SNCRL,2025-02-06,24.790000915527344,24.790000915527344,0.0,0.0
SNCRL,2025-02-07,24.799999237060547,24.790000915527344,-0.009998321533203125,-0.04031581387414668
SNCRL,2025-02-10,24.79800033569336,24.989999771118164,0.1919994354248047,0.7742537012085104
SNCRL,2025-02-20,24.780000686645508,24.780000686645508,0.0,0.0
GPC,2025-02-06,119.8499984741211,118.04000091552734,-1.80999755859375,-1.5102190918964242
GPC,2025-02-07,118.84500122070312,117.7699966430664,-1.0750045776367188,-0.9045433687533591
GPC,2025-02-11,119.76000213623047,121.73999786376953,1.9799957275390625,1.6533030162163491
GPC,2025-02-12,121.1500015258789,122.26000213623047,1.1100006103515625,0.9162200547842789
GPC,2025-02-13,122.66000366210938,124.66999816894531,2.0099945068359375,1.6386714877107416
GPC,2025-02-18,120.95670318603516,121.62999725341797,0.6732940673828125,0.5566405578591749
GPC,2025-02-19,120.02999877929688,122.05000305175781,2.0200042724609375,1.6829161817915088
GPC,2025-02-24,121.86499786376953,122.2300033569336,0.3650054931640625,0.2995162676424078
GPC,2025-02-25,123.07499694824219,123.13999938964844,0.06500244140625,0.052815310191383594
GPC,2025-02-26,123.11000061035156,122.12000274658203,-0.9899978637695312,-0.8041571430926372
GPC,2025-02-28,124.41500091552734,124.87999725341797,0.464996337890625,0.37374619979011886
BAFN,,,,,
ZYBT,2025-02-04,4.28000020980835,4.360000133514404,0.07999992370605469,1.86915700430858
ZYBT,2025-02-13,4.804999828338623,4.989999771118164,0.18499994277954102,3.850155034105519
ZYBT,2025-02-14,5.0,5.0,0.0,0.0
ZYBT,2025-02-19,4.809999942779541,4.800000190734863,-0.009999752044677734,-0.2078950553770528
ZYBT,2025-02-24,4.519899845123291,4.789999961853027,0.27010011672973633,5.975798712025857
PVBC,2025-02-05,12.40999984741211,12.539999961853027,0.13000011444091797,1.0475432396401458
PVBC,2025-02-10,12.600000381469727,12.739999771118164,0.1399993896484375,1.1111062334119333
PVBC,2025-02-25,11.930000305175781,11.890000343322754,-0.039999961853027344,-0.3352888585901672
PVBC,2025-02-26,11.920000076293945,12.029999732971191,0.1099996566772461,0.9228159058153811
BOWN,2025-02-04,4.090000152587891,4.159999847412109,0.06999969482421875,1.7114839171809666
BOWN,2025-02-10,4.650000095367432,4.480000019073486,-0.1700000762939453,-3.655915544245001
BOWN,2025-02-18,3.7300000190734863,3.7300000190734863,0.0,0.0
BOWN,2025-02-25,3.8499999046325684,3.9800000190734863,0.13000011444091797,3.3766264327563604
ARRY,2025-02-06,7.369999885559082,7.639900207519531,0.2699003219604492,3.662148251715676
ARRY,2025-02-14,6.755000114440918,6.789999961853027,0.034999847412109375,0.5181324473597905
ARRY,2025-02-18,6.6595001220703125,6.869999885559082,0.21049976348876953,3.160894355886416
ARRY,2025-02-20,6.559999942779541,6.90500020980835,0.3450002670288086,5.25915045789815
ARRY,2025-02-26,6.789999961853027,6.864999771118164,0.07499980926513672,1.1045627347053604
ARRY,2025-02-27,6.760000228881836,6.550000190734863,-0.21000003814697266,-3.106509334862974
ARRY,2025-02-28,5.514999866485596,5.28000020980835,-0.2349996566772461,-4.261099952247113
CW,2025-02-06,354.5050048828125,350.92999267578125,-3.57501220703125,-1.008451829393221
CW,2025-02-07,357.1300048828125,355.29998779296875,-1.83001708984375,-0.5124232253865776
CW,2025-02-11,345.5050048828125,350.32000732421875,4.81500244140625,1.3936129356619278
CW,2025-02-12,347.4800109863281,341.57000732421875,-5.910003662109375,-1.7008183133567094
CW,2025-02-13,350.2550048828125,337.54998779296875,-12.70501708984375,-3.6273620398642312
CW,2025-02-14,330.0,323.20001220703125,-6.79998779296875,-2.060602361505682
CW,2025-02-18,327.0299987792969,325.5400085449219,-1.489990234375,-0.45561270829485934
CW,2025-02-20,331.3699951171875,330.3299865722656,-1.040008544921875,-0.3138511513554752
CW,2025-02-25,314.17999267578125,313.989990234375,-0.19000244140625,-0.06047566548972565
CW,2025-02-28,318.07000732421875,321.9100036621094,3.839996337890625,1.2072802368870938
NVAWW,2025-02-25,5.739999771118164,5.739999771118164,0.0,0.0
EEFT,2025-02-04,97.3550033569336,98.9800033569336,1.625,1.669148933252302
EEFT,2025-02-05,99.97000122070312,99.52999877929688,-0.44000244140625,-0.44013447637642766
EEFT,2025-02-12,95.06999969482422,94.4800033569336,-0.589996337890625,-0.6205915007726096
EEFT,2025-02-14,102.81999969482422,104.5999984741211,1.779998779296875,1.7311795220579806
EEFT,2025-02-18,107.08499908447266,109.88999938964844,2.8050003051757812,2.619414791200672
EEFT,2025-02-24,100.73999786376953,101.80999755859375,1.0699996948242188,1.0621398823843304
EEFT,2025-02-25,101.33999633789062,102.87000274658203,1.5300064086914062,1.509775472647558
EEFT,2025-02-27,100.9000015258789,100.93000030517578,0.029998779296875,0.02973119806066692
EEFT,2025-02-28,101.62999725341797,102.5,0.8700027465820312,0.8560491686452071
DEA,2025-02-06,10.859999656677246,10.9350004196167,0.07500076293945312,0.6906147818645564
DEA,2025-02-07,10.834799766540527,10.850000381469727,0.015200614929199219,0.1402943779001895
DEA,2025-02-10,10.649999618530273,10.770000457763672,0.12000083923339844,1.1267684838655314
DEA,2025-02-11,10.6899995803833,10.8100004196167,0.12000083923339844,1.1225523287541204
DEA,2025-02-13,10.609999656677246,10.720000267028809,0.1100006103515625,1.0367635618379616
CRGX,2025-02-03,3.509999990463257,3.6500000953674316,0.1400001049041748,3.988606988164046
CRGX,2025-02-04,3.630000114440918,3.7200000286102295,0.08999991416931152,2.4793364003288203
CRGX,2025-02-07,3.740000009536743,3.5999999046325684,-0.1400001049041748,-3.743318303400646
CRGX,2025-02-10,3.5850000381469727,3.424999952316284,-0.16000008583068848,-4.46304279297553
CRGX,2025-02-11,3.369999885559082,3.490000009536743,0.12000012397766113,3.5608346603178935
CRGX,2025-02-12,3.490000009536743,3.5899999141693115,0.09999990463256836,2.865326772473052
CRGX,2025-02-19,3.7200000286102295,3.869999885559082,0.14999985694885254,4.0322541880434235
CRGX,2025-02-21,3.759999990463257,3.7799999713897705,0.019999980926513672,0.5319143876925793
CRGX,2025-02-26,3.930000066757202,3.819999933242798,-0.1100001335144043,-2.798985538063101
CRGX,2025-02-28,3.630000114440918,3.765000104904175,0.13499999046325684,3.719007884495594
AAOI,2025-02-07,30.489999771118164,29.6299991607666,-0.8600006103515625,-2.8205989400045954
AAOI,2025-02-18,26.138599395751953,26.450000762939453,0.3114013671875,1.1913467989341042
AAOI,2025-02-19,27.15999984741211,27.350000381469727,0.1900005340576172,0.6995601440539811
AAOI,2025-02-27,22.90999984741211,24.020000457763672,1.1100006103515625,4.845048527911479
AAOI,2025-02-28,22.329999923706055,21.84000015258789,-0.48999977111816406,-2.194356349271496
AMZN,2025-02-04,238.88499450683594,242.08999633789062,3.2050018310546875,1.3416505451383522
AMZN,2025-02-05,237.18930053710938,236.1300048828125,-1.059295654296875,-0.4466034732165936
AMZN,2025-02-06,237.85499572753906,238.74249267578125,0.8874969482421875,0.37312520829236984
AMZN,2025-02-11,232.875,232.80999755859375,-0.06500244140625,-0.027913018317230275
AMZN,2025-02-13,228.3800048828125,230.36000061035156,1.9799957275390625,0.8669742031729301
AMZN,2025-02-14,228.6826934814453,228.67999267578125,-0.0027008056640625,-0.0011810275727234408
AMZN,2025-02-18,225.37969970703125,226.6699981689453,1.2902984619140625,0.57249985850159
AMZN,2025-02-19,224.4550018310547,226.6699981689453,2.214996337890625,0.9868331379658152
AMZN,2025-02-20,222.99000549316406,222.8699951171875,-0.1200103759765625,-0.05381872416709793
AMZN,2025-02-21,219.0800018310547,216.49000549316406,-2.589996337890625,-1.1822148604361988
AMZN,2025-02-26,215.39999389648438,214.27000427246094,-1.1299896240234375,-0.5246005831209453
AMZN,2025-02-28,208.1699981689453,212.3000030517578,4.1300048828125,1.9839577840898552
FBRX,2025-02-04,14.8100004196167,14.960000038146973,0.14999961853027344,1.0128265650255506
FBRX,2025-02-25,9.579999923706055,9.479999542236328,-0.10000038146972656,-1.0438453263686571
ALLY,2025-02-04,38.314998626708984,38.18000030517578,-0.13499832153320312,-0.3523380565622602
ALLY,2025-02-05,38.029998779296875,38.220001220703125,0.19000244140625,0.4996120102682867
ALLY,2025-02-06,38.2400016784668,38.2400016784668,0.0,0.0
ALLY,2025-02-10,38.150001525878906,37.810001373291016,-0.3400001525878906,-0.8912192371925668
ALLY,2025-02-14,38.029998779296875,38.36000061035156,0.3300018310546875,0.8677408405133501
ALLY,2025-02-18,38.5099983215332,39.22999954223633,0.720001220703125,1.869647499570339
ALLY,2025-02-26,37.125,36.90999984741211,-0.21500015258789062,-0.5791249901357323
ALLY,2025-02-27,37.0,36.70500183105469,-0.2949981689453125,-0.7972923485008446
ALLY,2025-02-28,36.709999084472656,37.119998931884766,0.4099998474121094,1.1168615026894084
NREF,2025-02-03,15.375,15.420000076293945,0.04500007629394531,0.2926834230500508
NREF,2025-02-04,15.270000457763672,15.449999809265137,0.17999935150146484,1.1787776431267125
NREF,2025-02-05,15.479399681091309,15.5600004196167,0.08060073852539062,0.520696798234673
NREF,2025-02-06,15.734000205993652,15.84000015258789,0.10599994659423828,0.6736999186885675
NREF,2025-02-07,15.460000038146973,15.569999694824219,0.1099996566772461,0.7115113609691206
NREF,2025-02-10,15.510000228881836,15.550000190734863,0.039999961853027344,0.25789788048192097
NREF,2025-02-11,15.600099563598633,15.635000228881836,0.034900665283203125,0.22372078550473196
NREF,2025-02-13,15.59000015258789,15.779999732971191,0.18999958038330078,1.2187272515950647
NREF,2025-02-18,15.699999809265137,15.710000038146973,0.010000228881835938,0.06369572613583371
NREF,2025-02-19,15.600000381469727,15.710000038146973,0.1099996566772461,0.7051259870987431
NREF,2025-02-20,15.630000114440918,15.5,-0.13000011444091797,-0.8317345712672635
NREF,2025-02-27,16.60260009765625,16.549999237060547,-0.052600860595703125,-0.31682302944301277
NREF,2025-02-28,16.459999084472656,16.450000762939453,-0.009998321533203125,-0.06074314756575486
EQH,2025-02-04,53.619998931884766,53.209999084472656,-0.4099998474121094,-0.7646397903382012
EQH,2025-02-05,53.20000076293945,53.5,0.2999992370605469,0.5639083322523829
EQH,2025-02-13,53.5,53.7599983215332,0.2599983215332031,0.48597817109009933
EQH,2025-02-14,54.884300231933594,55.345001220703125,0.46070098876953125,0.8394039585503896
EQH,2025-02-18,55.25,55.53499984741211,0.2849998474121094,0.5158368278952206
EQH,2025-02-20,55.2599983215332,53.95000076293945,-1.30999755859375,-2.3706073079688865
EQH,2025-02-28,54.69499969482422,55.04499816894531,0.34999847412109375,0.6399094543814652
NVEE,2025-02-03,18.110000610351562,18.270000457763672,0.15999984741210938,0.8834889123120983
NVEE,2025-02-05,18.139699935913086,18.209999084472656,0.07029914855957031,0.3875430619466403
NVEE,2025-02-06,18.270000457763672,18.049999237060547,-0.220001220703125,-1.2041664761406037
NVEE,2025-02-12,17.920000076293945,17.420000076293945,-0.5,-2.790178559549457
NVEE,2025-02-13,17.557199478149414,17.594999313354492,0.037799835205078125,0.21529535648393935
NVEE,2025-02-14,17.790000915527344,17.469999313354492,-0.32000160217285156,-1.7987722636571088
NVEE,2025-02-21,17.399999618530273,17.760000228881836,0.3600006103515625,2.0689690703681216
NVEE,2025-02-27,18.209999084472656,18.200000762939453,-0.009998321533203125,-0.05490566741284746
NVEE,2025-02-28,18.219999313354492,18.049999237060547,-0.1700000762939453,-0.9330410686093847
MUFG,2025-02-06,12.583900451660156,12.670000076293945,0.08609962463378906,0.6842045911323957
MUFG,2025-02-07,12.609999656677246,12.529999732971191,-0.07999992370605469,-0.6344165415079384
MUFG,2025-02-10,12.470000267028809,12.380000114440918,-0.09000015258789062,-0.7217333653621061
MUFG,2025-02-18,13.260000228881836,13.324999809265137,0.06499958038330078,0.49019290543995675
MUFG,2025-02-26,12.854999542236328,12.84000015258789,-0.0149993896484375,-0.11668137053724174
MUFG,2025-02-27,12.90999984741211,13.005000114440918,0.0950002670288086,0.7358657486572473
MUFG,2025-02-28,12.704999923706055,12.734999656677246,0.029999732971191406,0.23612540851114364
JEF,2025-02-06,75.97000122070312,76.4800033569336,0.5100021362304688,0.6713204265310508
JEF,2025-02-11,72.41500091552734,71.93000030517578,-0.4850006103515625,-0.6697515766344041
JEF,2025-02-12,69.91999816894531,70.7699966430664,0.8499984741210938,1.2156729067230114
JEF,2025-02-13,71.41999816894531,70.88999938964844,-0.529998779296875,-0.7420873605221232
JEF,2025-02-18,71.06109619140625,71.9000015258789,0.8389053344726562,1.1805409421394613
JEF,2025-02-19,69.5199966430664,69.48999786376953,-0.029998779296875,-0.04315129566374474
JEF,2025-02-21,66.97000122070312,65.62000274658203,-1.3499984741210938,-2.0158256674837194
JEF,2025-02-25,64.08499908447266,64.80999755859375,0.7249984741210938,1.1313076140727538
JEF,2025-02-28,65.08000183105469,66.19999694824219,1.1199951171875,1.7209512687091904
WSFS,2025-02-03,54.369998931884766,55.5,1.1300010681152344,2.0783540377311946
WSFS,2025-02-04,56.209999084472656,57.279998779296875,1.0699996948242188,1.9035753642625366
WSFS,2025-02-05,57.63999938964844,58.61000061035156,0.970001220703125,1.6828612612326421
WSFS,2025-02-06,58.619998931884766,59.380001068115234,0.7600021362304688,1.2964895088339656
WSFS,2025-02-11,57.28499984741211,58.459999084472656,1.1749992370605469,2.0511464435547664
WSFS,2025-02-13,56.06999969482422,56.400001525878906,0.3300018310546875,0.588553295614071
WSFS,2025-02-14,56.029998779296875,56.02000045776367,-0.009998321533203125,-0.017844586384138047
WSFS,2025-02-18,56.525001525878906,56.77000045776367,0.24499893188476562,0.4334346311739549
WSFS,2025-02-26,52.665000915527344,53.31999969482422,0.654998779296875,1.2437079045103752
WSFS,2025-02-28,54.119998931884766,54.279998779296875,0.15999984741210938,0.2956390439206856
LTRY,2025-02-03,0.3100000023841858,0.31200000643730164,0.0020000040531158447,0.6451625928174096
LTRY,2025-02-04,0.6050000190734863,0.5799999833106995,-0.025000035762786865,-4.1322371858884575
LTRY,2025-02-05,0.43299999833106995,0.48989999294281006,0.05689999461174011,13.140876404400034
LTRY,2025-02-06,0.6704999804496765,1.409999966621399,0.7394999861717224,110.29082889395023
LTRY,2025-02-07,1.5199999809265137,1.5950000286102295,0.07500004768371582,4.934213725318579
LTRY,2025-02-10,1.0566999912261963,1.2350000143051147,0.17830002307891846,16.873287078579306
LTRY,2025-02-11,1.329200029373169,2.190000057220459,0.86080002784729,64.76075901482116
LTRY,2025-02-19,1.4708000421524048,1.30649995803833,-0.1643000841140747,-11.17079680482154
LTRY,2025-02-21,1.75,1.3949999809265137,-0.35500001907348633,-20.28571537562779
LTRY,2025-02-28,1.3701000213623047,1.409999966621399,0.03989994525909424,2.9121921492579284
MUA,2025-02-03,11.09000015258789,11.095000267028809,0.005000114440917969,0.04508669406781906
MUA,2025-02-05,11.260000228881836,11.279999732971191,0.01999950408935547,0.1776154856378853
MUA,2025-02-06,11.265000343322754,11.264800071716309,-0.0002002716064453125,-0.0017778215742711631
MUA,2025-02-07,11.260000228881836,11.210000038146973,-0.05000019073486328,-0.44405141845923835
MUA,2025-02-11,11.15999984741211,11.15999984741211,0.0,0.0
MUA,2025-02-13,11.029999732971191,10.984999656677246,-0.04500007629394531,-0.40797894273224505
MUA,2025-02-18,11.121600151062012,11.029999732971191,-0.09160041809082031,-0.8236262484411769
MUA,2025-02-19,11.029600143432617,11.0600004196167,0.03040027618408203,0.275624463160465
MUA,2025-02-24,11.149999618530273,11.100000381469727,-0.049999237060546875,-0.4484236661089454
MUA,2025-02-28,11.15429973602295,11.15999984741211,0.005700111389160156,0.05110236880896768
AZZ,2025-02-03,83.51000213623047,86.08499908447266,2.5749969482421875,3.083459325077703
AZZ,2025-02-04,87.02056121826172,87.73999786376953,0.7194366455078125,0.8267432839272875
AZZ,2025-02-05,90.09500122070312,92.55000305175781,2.4550018310546875,2.7249034883086805
AZZ,2025-02-06,92.77999877929688,95.55999755859375,2.779998779296875,2.9963341408420128
AZZ,2025-02-10,96.94999694824219,97.5999984741211,0.6500015258789062,0.6704502798756318
AZZ,2025-02-11,97.56500244140625,97.87999725341797,0.31499481201171875,0.32285635640801874
AZZ,2025-02-12,96.41999816894531,97.26000213623047,0.8400039672851562,0.8711926812250267
AZZ,2025-02-14,98.66000366210938,97.94999694824219,-0.7100067138671875,-0.7196499974790366
AZZ,2025-02-18,98.46499633789062,99.08000183105469,0.6150054931640625,0.6245930188771055
AZZ,2025-02-19,97.3499984741211,98.72000122070312,1.3700027465820312,1.4072961151059742
AZZ,2025-02-24,94.97000122070312,96.20999908447266,1.2399978637695312,1.3056732103097162
AZZ,2025-02-26,97.56770324707031,96.66999816894531,-0.897705078125,-0.9200842576479893
AZZ,2025-02-28,95.68250274658203,96.11000061035156,0.42749786376953125,0.4467879199416137
MHUA,2025-02-04,0.32179999351501465,0.3264000117778778,0.004600018262863159,1.4294649955139076
MHUA,2025-02-10,0.3370000123977661,0.3458000123500824,0.008799999952316284,2.6112758541769767
MHUA,2025-02-11,0.34360000491142273,0.3449999988079071,0.001399993896484375,0.4074487416975684
MHUA,2025-02-13,0.33489999175071716,0.33489999175071716,0.0,0.0
MHUA,2025-02-14,0.32919999957084656,0.3287999927997589,-0.0004000067710876465,-0.12150873985695791
MHUA,2025-02-19,0.35899999737739563,0.35989999771118164,0.0009000003337860107,0.2506964736381023
MHUA,2025-02-21,0.357699990272522,0.3555000126361847,-0.0021999776363372803,-0.6150343014158811
MHUA,2025-02-24,0.3479999899864197,0.35569998621940613,0.00769999623298645,2.212642659353793
MHUA,2025-02-25,0.35499998927116394,0.3497999906539917,-0.005199998617172241,-1.4647883871343623
MHUA,2025-02-26,0.3499999940395355,0.3452000021934509,-0.004799991846084595,-1.3714262650937057
MHUA,2025-02-28,0.32989999651908875,0.328900009393692,-0.0009999871253967285,-0.3031182588505626
DLHC,2025-02-07,6.340000152587891,6.400000095367432,0.059999942779541016,0.9463713144399526
ACRS,2025-02-06,2.4800000190734863,2.424999952316284,-0.05500006675720215,-2.2177446102500378
ACRS,2025-02-11,2.2699999809265137,2.194999933242798,-0.07500004768371582,-3.3039668860747793
ACRS,2025-02-18,2.3550000190734863,2.305000066757202,-0.04999995231628418,-2.123140208548931
ACRS,2025-02-19,2.3399999141693115,2.309999942779541,-0.029999971389770508,-1.2820501064172196
ACRS,2025-02-20,2.2799999713897705,2.315000057220459,0.03500008583068848,1.5350915030649859
ACRS,2025-02-21,2.2950000762939453,2.244999885559082,-0.05000019073486328,-2.1786574759337487
ACRS,2025-02-25,2.055000066757202,2.065000057220459,0.009999990463256836,0.4866175249831918
ACRS,2025-02-26,2.0850000381469727,2.0999999046325684,0.014999866485595703,0.7194180437006954
TRN,2025-02-05,37.59000015258789,37.650001525878906,0.060001373291015625,0.15962057208686875
TRN,2025-02-06,37.77000045776367,37.72999954223633,-0.04000091552734375,-0.10590657940837146
TRN,2025-02-10,36.97999954223633,37.06999969482422,0.09000015258789062,0.24337521282307714
TRN,2025-02-14,35.255001068115234,34.38999938964844,-0.8650016784667969,-2.4535573741596277
TRN,2025-02-18,34.540000915527344,34.599998474121094,0.05999755859375,0.1737045657308547
TRN,2025-02-20,31.04669952392578,31.350000381469727,0.3033008575439453,0.9769181980526143
TRN,2025-02-25,30.8799991607666,30.780000686645508,-0.09999847412109375,-0.32382926437427817
TRN,2025-02-26,31.420000076293945,31.15999984741211,-0.26000022888183594,-0.8274991351066333
TRN,2025-02-27,30.780000686645508,30.989999771118164,0.20999908447265625,0.6822582189342458
TRN,2025-02-28,30.809999465942383,31.075000762939453,0.2650012969970703,0.8601145783530599
BMEA,2025-02-05,4.139999866485596,4.159999847412109,0.019999980926513672,0.4830913423070096
BMEA,2025-02-06,4.179999828338623,4.125,-0.05499982833862305,-1.315785420988479
BMEA,2025-02-07,4.025000095367432,3.75,-0.27500009536743164,-6.832300344140181
BMEA,2025-02-10,3.7149999141693115,3.759999990463257,0.04500007629394531,1.2113075998282359
BMEA,2025-02-12,3.440000057220459,3.490000009536743,0.04999995231628418,1.4534869617614032
BMEA,2025-02-13,3.4600000381469727,3.619999885559082,0.15999984741210938,4.624272995609515
BMEA,2025-02-25,3.2799999713897705,2.8350000381469727,-0.44499993324279785,-13.56707125379171
BMEA,2025-02-26,2.9000000953674316,2.8350000381469727,-0.06500005722045898,-2.241381209755562
BMEA,2025-02-28,2.799999952316284,2.890000104904175,0.09000015258789062,3.21429121859229
AMBI,2025-02-24,4.650000095367432,4.550000190734863,-0.09999990463256836,-2.150535539390491
FFIV,2025-02-03,289.2149963378906,295.07000732421875,5.855010986328125,2.024449306040722
FFIV,2025-02-05,299.19000244140625,303.3900146484375,4.20001220703125,1.4037943022022554
FFIV,2025-02-06,305.2049865722656,307.3399963378906,2.135009765625,0.6995330546866665
FFIV,2025-02-07,309.4200134277344,306.55999755859375,-2.860015869140625,-0.9243150879148245
FFIV,2025-02-11,309.42498779296875,308.4800109863281,-0.944976806640625,-0.3053977034566108
FFIV,2025-02-12,303.93499755859375,310.5400085449219,6.605010986328125,2.1731656569279374
FFIV,2025-02-14,309.6449890136719,310.1000061035156,0.45501708984375,0.1469479907597211
FFIV,2025-02-19,305.94000244140625,310.0450134277344,4.105010986328125,1.341769939716961
